AwardId,Name,CityName,ZipCode,PhoneNumber,StreetAddress,CountryName,StateName,StateCode,EmailAddress,CountryFlag
1305845,"Lehigh University",Bethlehem,180153005,6107583021,"Alumni Building 27","United States",Pennsylvania,PA,NULL,NULL
1305854,"National Academy of Sciences",WASHINGTON,200012721,2023342254,"500 FIFTH STREET NW","United States","District of Columbia",DC,NULL,NULL
1305858,"University of Utah","SALT LAKE CITY",841128930,8015816903,"75 S 2000 E","United States",Utah,UT,NULL,NULL
1305863,"California Institute of Technology",PASADENA,911250600,6263956219,"1200 E California Blvd","United States",California,CA,NULL,NULL
1305864,"Embry-Riddle Aeronautical University","Daytona Beach",321143900,3862267695,"Office of Sponsored Research Adm","United States",Florida,FL,NULL,NULL
1305872,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1305873,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1305874,"Vanderbilt University",NASHVILLE,372407830,6158756070,"Office of Sponsored Programs","United States",Tennessee,TN,NULL,NULL
1305875,"New York University","NEW YORK",100121019,2129982121,"70 WASHINGTON SQUARE S","United States","New York",NY,NULL,NULL
1305878,"Association For Women in Mathematics",Fairfax,220306078,7039340163,"11240 Waples Mill Rd","United States",Virginia,VA,NULL,NULL
1305879,"William Marsh Rice University",HOUSTON,770051827,7133484820,"6100 MAIN ST","United States",Texas,TX,NULL,NULL
1305891,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1305892,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1305893,"University of Texas at Dallas",Richardson,750803021,9728832313,"800 W. Campbell Rd.","United States",Texas,TX,NULL,NULL
1305913,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1305919,"Oberlin College",Oberlin,440741090,4407758461,"70 N. Professor Street","United States",Ohio,OH,NULL,NULL
1305929,"Kindsvater Holly K",Vancouver,NULL,NULL,NULL,Canada,NULL,NULL,NULL,NULL
1305931,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1305932,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1305948,"University of South Carolina at Columbia",COLUMBIA,292080001,8037777093,"Sponsored Awards Management","United States","South Carolina",SC,NULL,NULL
1305977,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1305979,"Texas Engineering Experiment Station","College Station",778454645,9794587617,"TEES State Headquarters Bldg.","United States",Texas,TX,NULL,NULL
1305993,"Wayne State University",Detroit,482023622,3135772424,"5057 Woodward","United States",Michigan,MI,NULL,NULL
1305994,"Rutgers University Newark",Newark,071021896,9733531538,"Blumenthal Hall, Suite 206","United States","New Jersey",NJ,NULL,NULL
1305996,"Western Michigan University",Kalamazoo,490085200,2693878298,"1903 West Michigan Avenue","United States",Michigan,MI,NULL,NULL
1305997,"Duke University",Durham,277054010,9196843030,"2200 W. Main St, Suite 710","United States","North Carolina",NC,NULL,NULL
1306011,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1306017,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1306024,"University of Kentucky Research Foundation",Lexington,405060057,8592579420,"109 Kinkead Hall","United States",Kentucky,KY,NULL,NULL
1306025,"Ouyang Jenny Q",Blacksburg,240610001,NULL,NULL,"United States",Virginia,VA,NULL,NULL
1306035,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1306037,"Kikuchi David W",Carrboro,275101329,NULL,NULL,"United States","North Carolina",NC,NULL,NULL
1306040,"University of Nebraska-Lincoln",LINCOLN,685830861,4024723171,"2200 Vine St, 151 Whittier","United States",Nebraska,NE,NULL,NULL
1306055,"University of California-San Diego","La Jolla",920930934,8585344896,"Office of Contract & Grant Admin","United States",California,CA,NULL,NULL
1306058,"University of California-Irvine",IRVINE,926977600,9498244768,"5171 California Avenue, Ste 150","United States",California,CA,NULL,NULL
1306059,"Levin Iris I","Saint Louis",631214400,NULL,NULL,"United States",Missouri,MO,NULL,NULL
1306061,"University of Southern California","Los Angeles",900890701,2137407762,"University Park","United States",California,CA,NULL,NULL
1306063,"Wayne State University",Detroit,482023622,3135772424,"5057 Woodward","United States",Michigan,MI,NULL,NULL
1306065,"University of Georgia Research Foundation Inc",ATHENS,306025016,7065425939,"200 D.W. Brooks Drive","United States",Georgia,GA,NULL,NULL
1306069,"University of Florida",GAINESVILLE,326112002,3523923516,"1 UNIVERSITY OF FLORIDA","United States",Florida,FL,NULL,NULL
1306074,"Hope College",Holland,494229000,6163957316,"141 E. 12th Street","United States",Michigan,MI,NULL,NULL
1306079,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1306101,"University of North Dakota Main Campus","Grand Forks",582020000,7017774278,"University Station","United States","North Dakota",ND,NULL,NULL
1306108,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1306110,"University of Alabama at Birmingham",Birmingham,352940111,2059345266,"AB 1170","United States",Alabama,AL,NULL,NULL
1306117,"Emmanuel College",Boston,021155725,6177359798,"400 The Fenway","United States",Massachusetts,MA,NULL,NULL
1306125,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1306126,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1306128,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1306131,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1306132,"Emory University",ATLANTA,303221620,4047272503,"1599 Clifton Rd NE, 4th Floor","United States",Georgia,GA,NULL,NULL
1306133,"Mount Holyoke College","South Hadley",010756456,4135382000,"50 College Street","United States",Massachusetts,MA,NULL,NULL
1306134,"Duke University",Durham,277054010,9196843030,"2200 W. Main St, Suite 710","United States","North Carolina",NC,NULL,NULL
1306137,"Ohio University",ATHENS,457012979,7405932857,"108 CUTLER HL","United States",Ohio,OH,NULL,NULL
1306144,"Matos-Cruz Vanessa","New Haven",065360812,NULL,NULL,"United States",Connecticut,CT,NULL,NULL
1306149,"University of Delaware",Newark,197162553,3028312136,"210 Hullihen Hall","United States",Delaware,DE,NULL,NULL
1306153,"Rensselaer Polytechnic Institute",Troy,121803522,5182766000,"110 8TH ST","United States","New York",NY,NULL,NULL
1306154,"North Dakota State University Fargo",FARGO,581086050,7012318045,"Dept 4000 - PO Box 6050","United States","North Dakota",ND,NULL,NULL
1306157,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1306158,"Eastern Washington University",Cheney,990042444,5093596567,"Grant & Research Development","United States",Washington,WA,NULL,NULL
1306167,"Northwestern University",Evanston,602013149,8474913003,"1801 Maple Ave.","United States",Illinois,IL,NULL,NULL
1306170,"Haverford College",Haverford,190411392,6108961000,"370 Lancaster Avenue","United States",Pennsylvania,PA,NULL,NULL
1306171,"University of Arizona",TUCSON,857210001,5206266000,"888 N Euclid Ave","United States",Arizona,AZ,NULL,NULL
1306188,"Walkup Ward G",Pasadena,911250001,NULL,NULL,"United States",California,CA,NULL,NULL
1306196,"Jacobs Jonathan M",Madison,537152133,NULL,NULL,"United States",Wisconsin,WI,NULL,NULL
1306199,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1306204,"University of Utah","SALT LAKE CITY",841128930,8015816903,"75 S 2000 E","United States",Utah,UT,NULL,NULL
1306208,"University of Maryland at Baltimore",Baltimore,212011508,4107063559,"620 W Lexington St, 4th Floor","United States",Maryland,MD,NULL,NULL
1306209,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1306215,"California Institute of Technology",PASADENA,911250600,6263956219,"1200 E California Blvd","United States",California,CA,NULL,NULL
1306224,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1306225,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1306226,"Kaemingk Mark A",Brookings,570065127,NULL,NULL,"United States","South Dakota",SD,NULL,NULL
1306227,"Catholic University of America",Washington,200640000,2026355000,"620 Michigan Ave.N.E.","United States","District of Columbia",DC,NULL,NULL
1306229,"Landry Markita P",Urbana,618015044,NULL,NULL,"United States",Illinois,IL,NULL,NULL
1306240,"Stuart Stephanie A",Monterey,939404610,NULL,NULL,"United States",California,CA,NULL,NULL
1306247,"Georgetown University",Washington,200571789,2026250100,"37th & O St N W","United States","District of Columbia",DC,NULL,NULL
1306250,"Ohio State University",Columbus,432101016,6142923805,"Office of Sponsored Programs","United States",Ohio,OH,NULL,NULL
1306261,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1306262,"Louisiana State University & Agricultural and Mechanical College","Baton Rouge",708032701,2255782760,"202 Himes Hall","United States",Louisiana,LA,NULL,NULL
1306269,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1306284,"University of Wisconsin-Stevens Point","Stevens Point",544810000,7153462632,"2100 Main Street","United States",Wisconsin,WI,NULL,NULL
1306290,"North Carolina State University",RALEIGH,276957514,9195152444,"CAMPUS BOX 7514","United States","North Carolina",NC,NULL,NULL
1306291,"University of Texas at Arlington",Arlington,760199000,8172722105,"1 UNIVERSITY OF TEXAS AT","United States",Texas,TX,NULL,NULL
1306296,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1306297,"Central Michigan University","Mount Pleasant",488594679,9897746777,"103 WARRINER HALL","United States",Michigan,MI,NULL,NULL
1306298,"University of Notre Dame","NOTRE DAME",465565612,5746317432,"940 Grace Hall","United States",Indiana,IN,NULL,NULL
1306300,"University of Chicago",Chicago,606375418,7737028669,"5801 South Ellis Avenue","United States",Illinois,IL,NULL,NULL
1306308,"University of Arizona",TUCSON,857210001,5206266000,"888 N Euclid Ave","United States",Arizona,AZ,NULL,NULL
1306311,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1306313,"Harvard University",Cambridge,021383846,6174955501,"1350 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1306320,"Florida State University",TALLAHASSEE,323064166,8506445260,"874 Traditions Way, 3rd Floor","United States",Florida,FL,NULL,NULL
1306326,"SUNY at Buffalo",Buffalo,142600000,7166452634,"402 Crofts Hall","United States","New York",NY,NULL,NULL
1306343,"Board of Regents, NSHE, obo University of Nevada, Reno",Reno,895570325,7757844040,"1664 North Virginia Street","United States",Nevada,NV,NULL,NULL
1306349,"Ursinus College",Collegeville,194261000,6104093000,"PO Box 1000","United States",Pennsylvania,PA,NULL,NULL
1306359,"Texas A&M University Main Campus","College Station",778454375,9798626777,"400 Harvey Mitchell Pkwy South","United States",Texas,TX,NULL,NULL
1306366,"University of Puget Sound",Tacoma,984161075,2538793400,"1500 North Warner, CMB 1075","United States",Washington,WA,NULL,NULL
1306367,"Harvard University",Cambridge,021383846,6174955501,"1350 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1306372,"Powell Luke L","Baton Rouge",708030001,NULL,NULL,"United States","New York",NY,NULL,NULL
1306373,"Virginia Polytechnic Institute and State University",BLACKSBURG,240610001,5402315281,"Sponsored Programs 0170","United States",Virginia,VA,NULL,NULL
1306376,"Ohio University",ATHENS,457012979,7405932857,"108 CUTLER HL","United States",Ohio,OH,NULL,NULL
1306377,"Purdue University","West Lafayette",479072114,7654941055,"Young Hall","United States",Indiana,IN,NULL,NULL
1306386,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1306387,"Parker Benjamin J",Atlanta,303071715,NULL,NULL,"United States",Georgia,GA,NULL,NULL
1306388,"New Mexico State University","Las Cruces",880038002,5756461590,"Corner of Espina St. & Stewart","United States","New Mexico",NM,NULL,NULL
1306392,"Louisiana State University & Agricultural and Mechanical College","Baton Rouge",708032701,2255782760,"202 Himes Hall","United States",Louisiana,LA,NULL,NULL
1306394,"University of Illinois at Chicago",CHICAGO,606127205,3129962862,"809 S MARSHFIELD RM 608","United States",Illinois,IL,NULL,NULL
1306397,"Northwestern University",Evanston,602013149,8474913003,"1801 Maple Ave.","United States",Illinois,IL,NULL,NULL
1306398,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1306400,"North Carolina State University",RALEIGH,276957514,9195152444,"CAMPUS BOX 7514","United States","North Carolina",NC,NULL,NULL
1306401,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1306407,"University of Toledo",TOLEDO,436063390,4195302844,"2801 W Bancroft St., MS 944","United States",Ohio,OH,NULL,NULL
1306410,"Harvard University",Cambridge,021383846,6174955501,"1350 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1306418,"Catholic University of America",Washington,200640000,2026355000,"620 Michigan Ave.N.E.","United States","District of Columbia",DC,NULL,NULL
1306420,"University of Central Arkansas",Conway,720350001,5014281234,"201 Donaghey Avenue","United States",Arkansas,AR,NULL,NULL
1306434,"Tuson Hannah H",Madison,537061544,NULL,NULL,"United States",Wisconsin,WI,NULL,NULL
1306436,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1306437,"Miami University",Oxford,450563653,5135292161,"500 E High Street","United States",Ohio,OH,NULL,NULL
1306441,"University of Oregon Eugene",EUGENE,974035219,5413465131,"5219 UNIVERSITY OF OREGON","United States",Oregon,OR,NULL,NULL
1306447,"Case Western Reserve University",CLEVELAND,441064901,2163684510,"Nord Hall, Suite 615","United States",Ohio,OH,NULL,NULL
1306449,"Wayne State University",Detroit,482023622,3135772424,"5057 Woodward","United States",Michigan,MI,NULL,NULL
1306452,"Brix Kevin V",Miami,331491098,NULL,NULL,"United States",Florida,FL,NULL,NULL
1306465,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1306467,"Cornell University",Ithaca,148502820,6072555014,"373 Pine Tree Road","United States","New York",NY,NULL,NULL
1306474,"Streicker Daniel G",Athens,306062932,NULL,NULL,"United States",Georgia,GA,NULL,NULL
1306475,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1306482,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1306489,"VanDam Alex R","Ranch Cordova",957428102,NULL,NULL,"United States",California,CA,NULL,NULL
1306493,"Wayne State University",Detroit,482023622,3135772424,"5057 Woodward","United States",Michigan,MI,NULL,NULL
1306495,"Auburn University",Auburn,368495131,3348444438,"310 Samford Hall","United States",Alabama,AL,NULL,NULL
1306503,"Carrillo Juli A",Houston,770051892,NULL,NULL,"United States",Texas,TX,NULL,NULL
1306506,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1306507,"Washington University","SAINT LOUIS",631304899,3148895100,"ONE BROOKINGS DRIVE, CAMPUS BOX","United States",Missouri,MO,NULL,NULL
1306510,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1306514,"Northwestern University",Evanston,602013149,8474913003,"1801 Maple Ave.","United States",Illinois,IL,NULL,NULL
1306520,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
1306528,"NIERE FARR",AUSTIN,787120805,NULL,NULL,"United States",Texas,TX,NULL,NULL
1306529,"Massachusetts Institute of Technology",Cambridge,021394301,6172531000,"77 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1306538,"Kocot Kevin M",Auburn,368300000,NULL,NULL,"United States",Alabama,AL,NULL,NULL
1306542,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1306543,"University of Massachusetts Boston",Dorchester,021253300,6172875370,"100 Morrissey Boulevard","United States",Massachusetts,MA,NULL,NULL
1306547,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1306550,"Massachusetts Institute of Technology",Cambridge,021394301,6172531000,"77 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1306565,"University of Nebraska-Lincoln",LINCOLN,685830861,4024723171,"2200 Vine St, 151 Whittier","United States",Nebraska,NE,NULL,NULL
1306571,"The University Corporation, Northridge",Northridge,913308309,8186772901,"18111 Nordhoff Street","United States",California,CA,NULL,NULL
1306573,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1306574,"Baker Robert L",Laramie,820703706,NULL,NULL,"United States",Wyoming,WY,NULL,NULL
1306584,"SUNY College of Environmental Science and Forestry",Albany,122010009,3154706606,"PO Box 9","United States","New York",NY,NULL,NULL
1306594,"University of Florida",GAINESVILLE,326112002,3523923516,"1 UNIVERSITY OF FLORIDA","United States",Florida,FL,NULL,NULL
1306595,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1306596,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1306601,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1306604,"Reft Abigail",Chicago,606155314,NULL,NULL,"United States",Illinois,IL,NULL,NULL
1306607,"Suseela Vidya",Clemson,296340001,NULL,NULL,"United States","South Carolina",SC,NULL,NULL
1306608,"Rynkiewicz Evelyn C",Bloomington,474043636,NULL,NULL,"United States",Indiana,IN,NULL,NULL
1306613,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1306621,"Venkatachalam Vivek",Cambridge,021391634,NULL,NULL,"United States",Massachusetts,MA,NULL,NULL
1306622,"Friedline Christopher J",Richmond,232842012,NULL,NULL,"United States",Virginia,VA,NULL,NULL
1306627,"Swanson Eli M",Minneapolis,554143520,NULL,NULL,"United States",Minnesota,MN,NULL,NULL
1306630,"University of Texas at Dallas",Richardson,750803021,9728832313,"800 W. Campbell Rd.","United States",Texas,TX,NULL,NULL
1306638,"Colorado School of Mines",Golden,804011887,3032733000,"1500 Illinois","United States",Colorado,CO,NULL,NULL
1306642,"Bethel University","Saint Paul",551126999,6126386400,"3900 Bethel Drive","United States",Minnesota,MN,NULL,NULL
1306644,"Kent State University",KENT,442420001,3306722070,"OFFICE OF THE COMPTROLLER","United States",Ohio,OH,NULL,NULL
1306646,"University of California-San Diego","La Jolla",920930934,8585344896,"Office of Contract & Grant Admin","United States",California,CA,NULL,NULL
1306647,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1306660,"Geological Survey-Denver",Denver,802255046,3032361819,"DENVER FEDERAL CENTER BLDG 20","United States",Colorado,CO,NULL,NULL
1306662,"Washington State University",PULLMAN,991643140,5093359661,"NEILL HALL, ROOM 423","United States",Washington,WA,NULL,NULL
1306665,"Case Western Reserve University",CLEVELAND,441064901,2163684510,"Nord Hall, Suite 615","United States",Ohio,OH,NULL,NULL
1306670,"Navarro Raul",Pasadena,911250001,NULL,NULL,"United States",California,CA,NULL,NULL
1306672,"Purdue University","West Lafayette",479072114,7654941055,"Young Hall","United States",Indiana,IN,NULL,NULL
1306683,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1306695,"Green Matthew H",Evanston,602083111,NULL,NULL,"United States",Illinois,IL,NULL,NULL
1306697,"Boettiger Carl",Davis,956162954,NULL,NULL,"United States",California,CA,NULL,NULL
1306702,"Montana State University",BOZEMAN,597172470,4069942381,"309 MONTANA HALL","United States",Montana,MT,NULL,NULL
1306709,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1306718,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1306720,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1306729,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1306730,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1306734,"University of Minnesota-Twin Cities",Minneapolis,554552070,6126245599,"200 OAK ST SE","United States",Minnesota,MN,NULL,NULL
1306736,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1306737,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1306738,"Schnable James C",Berkeley,947031869,NULL,NULL,"United States",California,CA,NULL,NULL
1306741,"Colorado State University","Fort Collins",805232002,9704916355,"601 S Howes St","United States",Colorado,CO,NULL,NULL
1306742,"California State University-Fullerton Foundation",Fullerton,928313137,7142782106,"2600 E. Nutwood Ave.","United States",California,CA,NULL,NULL
1306743,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1306747,"University of California-Berkeley",BERKELEY,947045940,5106428109,"Sponsored Projects Office","United States",California,CA,NULL,NULL
1306760,"California Institute of Technology",PASADENA,911250600,6263956219,"1200 E California Blvd","United States",California,CA,NULL,NULL
1306777,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1306783,"Humboldt State University Foundation",Arcata,955181185,7078264189,"P.O. Box 1185","United States",California,CA,NULL,NULL
1306784,"SUNY at Buffalo",Buffalo,142600000,7166452634,"402 Crofts Hall","United States","New York",NY,NULL,NULL
1306785,"Florida State University",TALLAHASSEE,323064166,8506445260,"874 Traditions Way, 3rd Floor","United States",Florida,FL,NULL,NULL
1306794,"Drexel University",Philadelphia,191042737,2158955849,"3201 Arch Street","United States",Pennsylvania,PA,NULL,NULL
1306801,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1306805,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1306806,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1306808,"Rose-Hulman Institute of Technology","Terre Haute",478033920,8128778165,"5500 Wabash Avenue","United States",Indiana,IN,NULL,NULL
1306815,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1306822,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1306844,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1306845,"University of Connecticut",Storrs,062691133,8604863622,"438 Whitney Road Ext.","United States",Connecticut,CT,NULL,NULL
1306848,"Gray Sharon B",Urbana,618024443,NULL,NULL,"United States",Illinois,IL,NULL,NULL
1306853,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1306866,"Iowa State University",AMES,500112207,5152945225,"1138 Pearson","United States",Iowa,IA,NULL,NULL
1306869,"University of California-San Diego","La Jolla",920930934,8585344896,"Office of Contract & Grant Admin","United States",California,CA,NULL,NULL
1306871,"North Carolina Central University",Durham,277073129,9195307333,"1801 Fayetteville Street","United States","North Carolina",NC,NULL,NULL
1306877,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1306878,"University of Texas at Austin",Austin,787121532,5124716424,"101 E. 27th Street, Suite 5.300","United States",Texas,TX,NULL,NULL
1306880,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1306883,"Sheldon Kimberly S","Salt Lake City",841120840,NULL,NULL,"United States",Utah,UT,NULL,NULL
1306898,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1306903,"University of Montana",MISSOULA,598124104,4062436670,"32 CAMPUS DRIVE MAIN HALL","United States",Montana,MT,NULL,NULL
1306905,"Purdue University","West Lafayette",479072114,7654941055,"Young Hall","United States",Indiana,IN,NULL,NULL
1306921,"University of Arizona",TUCSON,857210001,5206266000,"888 N Euclid Ave","United States",Arizona,AZ,NULL,NULL
1306928,"University of California-Irvine",IRVINE,926977600,9498244768,"5171 California Avenue, Ste 150","United States",California,CA,NULL,NULL
1306932,"NORTHERN KENTUCKY UNIVERSITY RESEARCH FOUNDATION, INC.","Highland Heights",410990001,8595725768,"NUNN DR, AC 616","United States",Kentucky,KY,NULL,NULL
1306933,"Tufts University",Medford,021555807,6176273417,"20 Professors Row","United States",Massachusetts,MA,NULL,NULL
1306938,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1306942,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1306943,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1306944,"University of Minnesota Duluth",Duluth,558123011,2187267582,"1049 University Drive","United States",Minnesota,MN,NULL,NULL
1306951,"University of Illinois at Chicago",CHICAGO,606127205,3129962862,"809 S MARSHFIELD RM 608","United States",Illinois,IL,NULL,NULL
1306953,"University of Kansas Center for Research Inc",LAWRENCE,660457568,7858643441,"2385 IRVING HILL RD","United States",Kansas,KS,NULL,NULL
1306958,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1306969,"University of California-Riverside",RIVERSIDE,925211000,9518275535,"Office of Research","United States",California,CA,NULL,NULL
1306972,"University of California-Riverside",RIVERSIDE,925211000,9518275535,"Office of Research","United States",California,CA,NULL,NULL
1306976,"Columbia University","NEW YORK",100276902,2128546851,"2960 Broadway","United States","New York",NY,NULL,NULL
1306977,"University of North Carolina at Chapel Hill","CHAPEL HILL",275991350,9199663411,"104 AIRPORT DR STE 2200","United States","North Carolina",NC,NULL,NULL
